="RR-stage regressions: paper outcomes by referee using: Ref_Prom3 (robust SEs)"

="",="(1)",="(2)"
="",="(0.359)",=""

="yr_Year_2008",="",=""
="_cons",="-0.418",=""
="",="(0.405)",=""

="yr_Year_2009",="",=""
="_cons",="-0.571",=""
="",="(0.429)",=""

="yr_Year_2010",="",=""
="_cons",="-0.338",=""
="",="(0.446)",=""

="yr_Year_2011",="",=""
="_cons",="-0.782",=""
="",="(0.436)",=""

="yr_Year_2012",="",=""
="_cons",="-0.963",=""
="",="(0.427)",=""

="yr_Year_2013",="",=""
="_cons",="-1.334",=""
="",="(0.427)",=""

="Control_RR",="",=""
="_cons",="0.610",=""
="",="(0.292)",=""

="Control_fn",="",=""
="_cons",="-0.034",=""
="",="(0.157)",=""

="ap",="",=""
="AuthPubs_1",="",="-0.049"
="",="",="(0.128)"

="AuthPubs_2",="",="0.302"
="",="",="(0.134)"

="AuthPubs_3",="",="0.261"
="",="",="(0.098)"

="AuthPubs_4",="",="0.570"
="",="",="(0.150)"

="AuthPubs_6",="",="0.708"
="",="",="(0.108)"

="na",="",=""
="NAuthors_2",="",="-0.080"
="",="",="(0.089)"

="NAuthors_3",="",="-0.132"
="",="",="(0.108)"

="NAuthors_4",="",="-0.086"
="",="",="(0.207)"

="ffr",="",=""
="JEL_Intl_fr",="",="-2.154"
="",="",="(0.778)"

="JEL_Exp_fr",="",="1.096"
="",="",="(1.880)"

="JEL_Labor_fr",="",="0.448"
="",="",="(0.711)"

="JEL_HealthUrbLaw_fr",="",="0.141"
="",="",="(1.118)"

="JEL_Dev_fr",="",="-0.318"
="",="",="(1.358)"

="JEL_Hist_fr",="",="1.428"
="",="",="(1.990)"

="JEL_Pub_fr",="",="1.698"
="",="",="(0.941)"

="JEL_IO_fr",="",="0.099"
="",="",="(1.076)"

="JEL_Fin_fr",="",="-0.916"
="",="",="(0.781)"

="JEL_Macro_fr",="",="-0.630"
="",="",="(1.243)"

="JEL_Theory_fr",="",="0.058"
="",="",="(1.014)"

="JEL_Micro_fr",="",="-0.361"
="",="",="(1.298)"

="JEL_Other_fr",="",="2.169"
="",="",="(0.572)"

="JEL_Metrics_fr",="",="1.094"
="",="",="(1.726)"

="yr",="",=""
="Year_2004",="",="-0.684"
="",="",="(0.212)"

="Year_2005",="",="-0.388"
="",="",="(0.280)"

="Year_2006",="",="-0.613"
="",="",="(0.258)"

="Year_2007",="",="-0.603"
="",="",="(0.218)"

="Year_2008",="",="-0.685"
="",="",="(0.259)"

="Year_2009",="",="-0.554"
="",="",="(0.259)"

="Year_2010",="",="-0.820"
="",="",="(0.305)"

="Year_2011",="",="-1.045"
="",="",="(0.291)"

="Year_2012",="",="-0.937"
="",="",="(0.277)"

="Year_2013",="",="-0.794"
="",="",="(0.237)"

="Editor_MeanRR_loo",="",=""
="_cons",="",="1.107"
="",="",="(1.427)"

="N",="3280.000",="3280.000"
="r2",="0.233",=""
="ic",="35.000",="14.000"
="converged",="",="1.000"
="converge",="1.000",=""
="ll",="-6192.686",="-640.800"

="Standard errors in parentheses"
