="RR-stage regressions: paper outcomes by referee using: Ref_Prom3 (robust SEs)"

="",="(1)",="(2)"
="_cons",="-1.010",=""
="",="(0.060)",=""

="jr_JournalYear_REStat2011",="",=""
="_cons",="-1.095",=""
="",="(0.114)",=""

="jr_JournalYear_REStat2012",="",=""
="_cons",="-1.469",=""
="",="(0.199)",=""

="jr_JournalYear_REStat2013",="",=""
="_cons",="-1.822",=""
="",="(0.056)",=""

="jr_JournalYear_REStud2006",="",=""
="_cons",="0.016",=""
="",="(0.135)",=""

="jr_JournalYear_REStud2007",="",=""
="_cons",="-0.249",=""
="",="(0.138)",=""

="jr_JournalYear_REStud2008",="",=""
="_cons",="-0.325",=""
="",="(0.152)",=""

="jr_JournalYear_REStud2009",="",=""
="_cons",="-0.457",=""
="",="(0.123)",=""

="jr_JournalYear_REStud2010",="",=""
="_cons",="-0.518",=""
="",="(0.147)",=""

="jr_JournalYear_REStud2011",="",=""
="_cons",="-0.797",=""
="",="(0.130)",=""

="jr_JournalYear_REStud2012",="",=""
="_cons",="-0.947",=""
="",="(0.164)",=""

="jr_JournalYear_REStud2013",="",=""
="_cons",="-1.200",=""
="",="(0.114)",=""

="jr_JournalYear_QJE2006",="",=""
="_cons",="0.005",=""
="",="(0.173)",=""

="jr_JournalYear_QJE2007",="",=""
="_cons",="0.009",=""
="",="(0.045)",=""

="jr_JournalYear_QJE2008",="",=""
="_cons",="-0.340",=""
="",="(0.185)",=""

="jr_JournalYear_QJE2009",="",=""
="_cons",="-0.435",=""
="",="(0.118)",=""

="jr_JournalYear_QJE2010",="",=""
="_cons",="-0.609",=""
="",="(0.144)",=""

="jr_JournalYear_QJE2011",="",=""
="_cons",="-0.771",=""
="",="(0.150)",=""

="jr_JournalYear_QJE2012",="",=""
="_cons",="-1.214",=""
="",="(0.124)",=""

="jr_JournalYear_QJE2013",="",=""
="_cons",="-1.728",=""
="",="(0.179)",=""

="Control_RR",="",=""
="_cons",="0.146",=""
="",="(0.138)",=""

="Control_fn",="",=""
="_cons",="0.269",=""
="",="(0.080)",=""

="ap",="",=""
="AuthPubs_1",="",="0.035"
="",="",="(0.052)"

="AuthPubs_2",="",="0.153"
="",="",="(0.065)"

="AuthPubs_3",="",="0.248"
="",="",="(0.071)"

="AuthPubs_4",="",="0.307"
="",="",="(0.069)"

="AuthPubs_6",="",="0.427"
="",="",="(0.081)"

="na",="",=""
="NAuthors_2",="",="-0.054"
="",="",="(0.059)"

="NAuthors_3",="",="-0.011"
="",="",="(0.067)"

="NAuthors_4",="",="0.080"
="",="",="(0.082)"

="j",="",=""
="Journal_REStat",="",="-0.170"
="",="",="(0.360)"

="Journal_REStud",="",="-0.492"
="",="",="(0.436)"

="Journal_QJE",="",="0.466"
="",="",="(0.340)"

="ffr",="",=""
="JEL_Intl_fr",="",="0.030"
="",="",="(0.223)"

="JEL_Exp_fr",="",="-0.356"
="",="",="(0.266)"

="JEL_Labor_fr",="",="0.108"
="",="",="(0.238)"

="JEL_HealthUrbLaw_fr",="",="0.050"
="",="",="(0.233)"

="JEL_Dev_fr",="",="0.358"
="",="",="(0.224)"

="JEL_Hist_fr",="",="0.489"
="",="",="(0.310)"

="JEL_Pub_fr",="",="0.060"
="",="",="(0.257)"

="JEL_IO_fr",="",="0.201"
="",="",="(0.210)"

="JEL_Fin_fr",="",="0.262"
="",="",="(0.225)"

="JEL_Macro_fr",="",="0.034"
="",="",="(0.223)"

="JEL_Theory_fr",="",="0.152"
="",="",="(0.212)"

="JEL_Micro_fr",="",="0.219"
="",="",="(0.234)"

="JEL_Other_fr",="",="0.067"
="",="",="(0.262)"

="JEL_Metrics_fr",="",="-0.115"
="",="",="(0.261)"

="jr",="",=""
="JournalYear_JEEA2004",="",="-0.632"
="",="",="(0.230)"

="JournalYear_JEEA2005",="",="-0.268"
="",="",="(0.241)"

="JournalYear_JEEA2006",="",="-0.359"
="",="",="(0.229)"

="JournalYear_JEEA2007",="",="-0.301"
="",="",="(0.240)"

="JournalYear_JEEA2008",="",="-0.246"
="",="",="(0.269)"

="JournalYear_JEEA2009",="",="-0.179"
="",="",="(0.253)"

="JournalYear_JEEA2010",="",="-0.402"
="",="",="(0.314)"

="JournalYear_JEEA2011",="",="-0.642"
="",="",="(0.248)"

="JournalYear_JEEA2012",="",="-0.495"
="",="",="(0.243)"

="JournalYear_JEEA2013",="",="-0.393"
="",="",="(0.248)"

="JournalYear_REStat2007",="",="0.291"
="",="",="(0.088)"

="JournalYear_REStat2008",="",="0.309"
="",="",="(0.122)"

="JournalYear_REStat2009",="",="0.328"
="",="",="(0.086)"

="JournalYear_REStat2010",="",="0.391"
="",="",="(0.135)"

="JournalYear_REStat2011",="",="0.180"
="",="",="(0.124)"

="JournalYear_REStat2012",="",="-0.034"
="",="",="(0.102)"

="JournalYear_REStat2013",="",="0.092"
="",="",="(0.107)"

="JournalYear_REStud2006",="",="0.038"
="",="",="(0.213)"

="JournalYear_REStud2007",="",="0.032"
="",="",="(0.224)"

="JournalYear_REStud2008",="",="0.192"
="",="",="(0.237)"

="JournalYear_REStud2009",="",="0.177"
="",="",="(0.306)"

="JournalYear_REStud2010",="",="0.110"
="",="",="(0.281)"

="JournalYear_REStud2011",="",="0.163"
="",="",="(0.256)"

="JournalYear_REStud2012",="",="0.269"
="",="",="(0.262)"

="JournalYear_REStud2013",="",="0.359"
="",="",="(0.245)"

="JournalYear_QJE2006",="",="-0.269"
="",="",="(0.039)"

="JournalYear_QJE2007",="",="-0.007"
="",="",="(0.070)"

="JournalYear_QJE2008",="",="-0.356"
="",="",="(0.054)"

="JournalYear_QJE2009",="",="-0.469"
="",="",="(0.094)"

="JournalYear_QJE2010",="",="-0.582"
="",="",="(0.114)"

="JournalYear_QJE2011",="",="-0.486"
="",="",="(0.150)"

="JournalYear_QJE2012",="",="-0.204"
="",="",="(0.127)"

="JournalYear_QJE2013",="",="-0.206"
="",="",="(0.148)"

="Editor_MeanRR_loo",="",=""
="_cons",="",="2.897"
="",="",="(0.771)"

="N",="15177.000",="15177.000"
="r2",="0.273",=""
="ic",="8.000",="11.000"
="converged",="",="1.000"
="converge",="1.000",=""
="ll",="-2.84e+04",="-3155.375"

="Standard errors in parentheses"
