="RR-stage regressions: paper outcomes by referee using:  (robust SEs)"

="",="(1)",="(2)"
="jr_JournalYear_REStud2008",="",=""
="_cons",="-0.318",=""
="",="(0.160)",=""

="jr_JournalYear_REStud2009",="",=""
="_cons",="-0.454",=""
="",="(0.128)",=""

="jr_JournalYear_REStud2010",="",=""
="_cons",="-0.522",=""
="",="(0.154)",=""

="jr_JournalYear_REStud2011",="",=""
="_cons",="-0.798",=""
="",="(0.136)",=""

="jr_JournalYear_REStud2012",="",=""
="_cons",="-0.951",=""
="",="(0.172)",=""

="jr_JournalYear_REStud2013",="",=""
="_cons",="-1.200",=""
="",="(0.123)",=""

="jr_JournalYear_QJE2006",="",=""
="_cons",="0.002",=""
="",="(0.180)",=""

="jr_JournalYear_QJE2007",="",=""
="_cons",="0.010",=""
="",="(0.052)",=""

="jr_JournalYear_QJE2008",="",=""
="_cons",="-0.354",=""
="",="(0.195)",=""

="jr_JournalYear_QJE2009",="",=""
="_cons",="-0.441",=""
="",="(0.124)",=""

="jr_JournalYear_QJE2010",="",=""
="_cons",="-0.613",=""
="",="(0.148)",=""

="jr_JournalYear_QJE2011",="",=""
="_cons",="-0.775",=""
="",="(0.156)",=""

="jr_JournalYear_QJE2012",="",=""
="_cons",="-1.217",=""
="",="(0.131)",=""

="jr_JournalYear_QJE2013",="",=""
="_cons",="-1.746",=""
="",="(0.184)",=""

="Control_RR",="",=""
="_cons",="0.069",=""
="",="(0.144)",=""

="Control_fn",="",=""
="_cons",="0.317",=""
="",="(0.084)",=""

="ap",="",=""
="AuthPubs_1",="",="0.042"
="",="",="(0.053)"

="AuthPubs_2",="",="0.158"
="",="",="(0.065)"

="AuthPubs_3",="",="0.261"
="",="",="(0.071)"

="AuthPubs_4",="",="0.315"
="",="",="(0.069)"

="AuthPubs_6",="",="0.449"
="",="",="(0.081)"

="na",="",=""
="NAuthors_2",="",="-0.048"
="",="",="(0.058)"

="NAuthors_3",="",="-0.007"
="",="",="(0.067)"

="NAuthors_4",="",="0.087"
="",="",="(0.083)"

="j",="",=""
="Journal_REStat",="",="-0.592"
="",="",="(0.210)"

="Journal_REStud",="",="-0.254"
="",="",="(0.303)"

="Journal_QJE",="",="0.092"
="",="",="(0.217)"

="ffr",="",=""
="JEL_Intl_fr",="",="0.057"
="",="",="(0.221)"

="JEL_Exp_fr",="",="-0.284"
="",="",="(0.262)"

="JEL_Labor_fr",="",="0.118"
="",="",="(0.239)"

="JEL_HealthUrbLaw_fr",="",="0.073"
="",="",="(0.235)"

="JEL_Dev_fr",="",="0.339"
="",="",="(0.229)"

="JEL_Hist_fr",="",="0.529"
="",="",="(0.300)"

="JEL_Pub_fr",="",="0.062"
="",="",="(0.262)"

="JEL_IO_fr",="",="0.194"
="",="",="(0.210)"

="JEL_Fin_fr",="",="0.275"
="",="",="(0.223)"

="JEL_Macro_fr",="",="0.061"
="",="",="(0.221)"

="JEL_Theory_fr",="",="0.163"
="",="",="(0.212)"

="JEL_Micro_fr",="",="0.224"
="",="",="(0.235)"

="JEL_Other_fr",="",="0.065"
="",="",="(0.262)"

="JEL_Metrics_fr",="",="-0.096"
="",="",="(0.260)"

="jr",="",=""
="JournalYear_JEEA2004",="",="-0.649"
="",="",="(0.218)"

="JournalYear_JEEA2005",="",="-0.279"
="",="",="(0.231)"

="JournalYear_JEEA2006",="",="-0.377"
="",="",="(0.232)"

="JournalYear_JEEA2007",="",="-0.311"
="",="",="(0.243)"

="JournalYear_JEEA2008",="",="-0.250"
="",="",="(0.262)"

="JournalYear_JEEA2009",="",="-0.189"
="",="",="(0.249)"

="JournalYear_JEEA2010",="",="-0.424"
="",="",="(0.311)"

="JournalYear_JEEA2011",="",="-0.648"
="",="",="(0.246)"

="JournalYear_JEEA2012",="",="-0.533"
="",="",="(0.242)"

="JournalYear_JEEA2013",="",="-0.419"
="",="",="(0.243)"

="JournalYear_REStat2007",="",="0.306"
="",="",="(0.127)"

="JournalYear_REStat2008",="",="0.320"
="",="",="(0.153)"

="JournalYear_REStat2009",="",="0.339"
="",="",="(0.114)"

="JournalYear_REStat2010",="",="0.416"
="",="",="(0.158)"

="JournalYear_REStat2011",="",="0.168"
="",="",="(0.158)"

="JournalYear_REStat2012",="",="-0.052"
="",="",="(0.130)"

="JournalYear_REStat2013",="",="0.084"
="",="",="(0.140)"

="JournalYear_REStud2006",="",="0.018"
="",="",="(0.210)"

="JournalYear_REStud2007",="",="0.010"
="",="",="(0.210)"

="JournalYear_REStud2008",="",="0.163"
="",="",="(0.216)"

="JournalYear_REStud2009",="",="0.146"
="",="",="(0.279)"

="JournalYear_REStud2010",="",="0.084"
="",="",="(0.256)"

="JournalYear_REStud2011",="",="0.128"
="",="",="(0.234)"

="JournalYear_REStud2012",="",="0.199"
="",="",="(0.239)"

="JournalYear_REStud2013",="",="0.292"
="",="",="(0.224)"

="JournalYear_QJE2006",="",="-0.270"
="",="",="(0.040)"

="JournalYear_QJE2007",="",="0.016"
="",="",="(0.077)"

="JournalYear_QJE2008",="",="-0.363"
="",="",="(0.056)"

="JournalYear_QJE2009",="",="-0.475"
="",="",="(0.122)"

="JournalYear_QJE2010",="",="-0.581"
="",="",="(0.131)"

="JournalYear_QJE2011",="",="-0.488"
="",="",="(0.167)"

="JournalYear_QJE2012",="",="-0.198"
="",="",="(0.146)"

="JournalYear_QJE2013",="",="-0.191"
="",="",="(0.176)"

="Editor_MeanRR_loo",="",=""
="_cons",="",="2.907"
="",="",="(0.742)"

="N",="15177.000",="15177.000"
="r2",="0.269",=""
="ic",="3.000",="5.000"
="converged",="",="1.000"
="converge",="1.000",=""
="ll",="-2.84e+04",="-3199.340"

="Standard errors in parentheses"
